Date;Moneda;valor
19/01/2018;AUD;0.8009
18/01/2018;AUD;0.7991
17/01/2018;AUD;0.7969
16/01/2018;AUD;0.7952
15/01/2018;AUD;0.7955
14/01/2018;AUD;0.7872
13/01/2018;AUD;0.7872
12/01/2018;AUD;0.7872
11/01/2018;AUD;0.7864
10/01/2018;AUD;0.7844
09/01/2018;AUD;0.7828
08/01/2018;AUD;0.7831
07/01/2018;AUD;0.7841
06/01/2018;AUD;0.7841
05/01/2018;AUD;0.7841
04/01/2018;AUD;0.7835
03/01/2018;AUD;0.7838
02/01/2018;AUD;0.7828
01/01/2018;AUD;0.7815
31/12/2017;AUD;0.7815
30/12/2017;AUD;0.7815
29/12/2017;AUD;0.7815
28/12/2017;AUD;0.7785
27/12/2017;AUD;0.7766
26/12/2017;AUD;0.7718
25/12/2017;AUD;0.7718
24/12/2017;AUD;0.7718
23/12/2017;AUD;0.7718
22/12/2017;AUD;0.7718
21/12/2017;AUD;0.7675
20/12/2017;AUD;0.7678
19/12/2017;AUD;0.7674
18/12/2017;AUD;0.7663
17/12/2017;AUD;0.7675
16/12/2017;AUD;0.7675
15/12/2017;AUD;0.7675
14/12/2017;AUD;0.7666
13/12/2017;AUD;0.757
12/12/2017;AUD;0.7571
11/12/2017;AUD;0.7526
10/12/2017;AUD;0.7517
09/12/2017;AUD;0.7517
08/12/2017;AUD;0.7517
07/12/2017;AUD;0.7516
06/12/2017;AUD;0.7592
05/12/2017;AUD;0.7637
04/12/2017;AUD;0.7613
03/12/2017;AUD;0.7573
02/12/2017;AUD;0.7573
01/12/2017;AUD;0.7573
30/11/2017;AUD;0.7567
29/11/2017;AUD;0.7568
28/11/2017;AUD;0.7611
27/11/2017;AUD;0.7634
26/11/2017;AUD;0.7621
25/11/2017;AUD;0.7621
24/11/2017;AUD;0.7621
23/11/2017;AUD;0.7628
22/11/2017;AUD;0.7579
21/11/2017;AUD;0.7577
20/11/2017;AUD;0.7556
19/11/2017;AUD;0.7545
18/11/2017;AUD;0.7545
17/11/2017;AUD;0.7545
16/11/2017;AUD;0.7591
15/11/2017;AUD;0.7599
14/11/2017;AUD;0.7646
13/11/2017;AUD;0.764
12/11/2017;AUD;0.7669
11/11/2017;AUD;0.7669
10/11/2017;AUD;0.7669
09/11/2017;AUD;0.768
08/11/2017;AUD;0.7679
07/11/2017;AUD;0.7651
06/11/2017;AUD;0.7665
05/11/2017;AUD;0.7677
04/11/2017;AUD;0.7677
03/11/2017;AUD;0.7677
02/11/2017;AUD;0.7703
01/11/2017;AUD;0.7672
31/10/2017;AUD;0.7652
30/10/2017;AUD;0.7666
29/10/2017;AUD;0.7637
28/10/2017;AUD;0.7637
27/10/2017;AUD;0.7637
26/10/2017;AUD;0.7708
25/10/2017;AUD;0.7712
24/10/2017;AUD;0.778
23/10/2017;AUD;0.7817
22/10/2017;AUD;0.785
21/10/2017;AUD;0.785
20/10/2017;AUD;0.785
19/10/2017;AUD;0.7872
18/10/2017;AUD;0.7828
17/10/2017;AUD;0.7842
16/10/2017;AUD;0.7871
15/10/2017;AUD;0.7832
14/10/2017;AUD;0.7832
13/10/2017;AUD;0.7832
12/10/2017;AUD;0.7813
11/10/2017;AUD;0.779
10/10/2017;AUD;0.7784
09/10/2017;AUD;0.7757
08/10/2017;AUD;0.7774
07/10/2017;AUD;0.7774
06/10/2017;AUD;0.7774
05/10/2017;AUD;0.782
04/10/2017;AUD;0.7865
03/10/2017;AUD;0.7815
02/10/2017;AUD;0.7811
01/10/2017;AUD;0.7832
30/09/2017;AUD;0.7832
29/09/2017;AUD;0.7832
28/09/2017;AUD;0.7824
27/09/2017;AUD;0.7851
26/09/2017;AUD;0.7887
25/09/2017;AUD;0.7955
24/09/2017;AUD;0.7968
23/09/2017;AUD;0.7968
22/09/2017;AUD;0.7968
21/09/2017;AUD;0.7936
20/09/2017;AUD;0.8063
19/09/2017;AUD;0.7998
18/09/2017;AUD;0.7994
17/09/2017;AUD;0.8023
16/09/2017;AUD;0.8023
15/09/2017;AUD;0.8023
14/09/2017;AUD;0.7989
13/09/2017;AUD;0.8035
12/09/2017;AUD;0.8037
11/09/2017;AUD;0.8044
10/09/2017;AUD;0.8104
09/09/2017;AUD;0.8104
08/09/2017;AUD;0.8104
07/09/2017;AUD;0.802
06/09/2017;AUD;0.7975
05/09/2017;AUD;0.7979
04/09/2017;AUD;0.7958
03/09/2017;AUD;0.7936
02/09/2017;AUD;0.7936
01/09/2017;AUD;0.7936
31/08/2017;AUD;0.7875
30/08/2017;AUD;0.7936
29/08/2017;AUD;0.7973
28/08/2017;AUD;0.7946
27/08/2017;AUD;0.7915
26/08/2017;AUD;0.7915
25/08/2017;AUD;0.7915
24/08/2017;AUD;0.7896
23/08/2017;AUD;0.79
22/08/2017;AUD;0.7907
21/08/2017;AUD;0.793
20/08/2017;AUD;0.7916
19/08/2017;AUD;0.7916
18/08/2017;AUD;0.7916
17/08/2017;AUD;0.7927
16/08/2017;AUD;0.7857
15/08/2017;AUD;0.784
14/08/2017;AUD;0.7872
13/08/2017;AUD;0.7863
12/08/2017;AUD;0.7863
11/08/2017;AUD;0.7863
10/08/2017;AUD;0.788
09/08/2017;AUD;0.7884
08/08/2017;AUD;0.7938
07/08/2017;AUD;0.7913
06/08/2017;AUD;0.7972
05/08/2017;AUD;0.7972
04/08/2017;AUD;0.7972
03/08/2017;AUD;0.7937
02/08/2017;AUD;0.7967
01/08/2017;AUD;0.7974
31/07/2017;AUD;0.7971
30/07/2017;AUD;0.7962
29/07/2017;AUD;0.7962
28/07/2017;AUD;0.7962
27/07/2017;AUD;0.8
26/07/2017;AUD;0.7912
25/07/2017;AUD;0.7959
24/07/2017;AUD;0.7945
23/07/2017;AUD;0.792
22/07/2017;AUD;0.792
21/07/2017;AUD;0.792
20/07/2017;AUD;0.7915
19/07/2017;AUD;0.7936
18/07/2017;AUD;0.7933
17/07/2017;AUD;0.7831
16/07/2017;AUD;0.776
15/07/2017;AUD;0.776
14/07/2017;AUD;0.776
13/07/2017;AUD;0.773
12/07/2017;AUD;0.765
11/07/2017;AUD;0.7609
10/07/2017;AUD;0.7592
09/07/2017;AUD;0.7605
08/07/2017;AUD;0.7605
07/07/2017;AUD;0.7605
06/07/2017;AUD;0.7586
05/07/2017;AUD;0.7595
04/07/2017;AUD;0.7608
03/07/2017;AUD;0.7657
02/07/2017;AUD;0.7684
01/07/2017;AUD;0.7684
30/06/2017;AUD;0.7684
29/06/2017;AUD;0.7676
28/06/2017;AUD;0.759
27/06/2017;AUD;0.7611
26/06/2017;AUD;0.7574
25/06/2017;AUD;0.7568
24/06/2017;AUD;0.7568
23/06/2017;AUD;0.7568
22/06/2017;AUD;0.7541
21/06/2017;AUD;0.7563
20/06/2017;AUD;0.7603
19/06/2017;AUD;0.7616
18/06/2017;AUD;0.7605
17/06/2017;AUD;0.7605
16/06/2017;AUD;0.7605
15/06/2017;AUD;0.7585
14/06/2017;AUD;0.7581
13/06/2017;AUD;0.7538
12/06/2017;AUD;0.7544
11/06/2017;AUD;0.7533
10/06/2017;AUD;0.7533
09/06/2017;AUD;0.7533
08/06/2017;AUD;0.7539
07/06/2017;AUD;0.7556
06/06/2017;AUD;0.7485
05/06/2017;AUD;0.7479
04/06/2017;AUD;0.7393
03/06/2017;AUD;0.7393
02/06/2017;AUD;0.7393
01/06/2017;AUD;0.739
31/05/2017;AUD;0.7454
30/05/2017;AUD;0.7453
29/05/2017;AUD;0.7436
28/05/2017;AUD;0.7445
27/05/2017;AUD;0.7445
26/05/2017;AUD;0.7445
25/05/2017;AUD;0.7465
24/05/2017;AUD;0.7477
23/05/2017;AUD;0.7507
22/05/2017;AUD;0.7471
21/05/2017;AUD;0.7437
20/05/2017;AUD;0.7437
19/05/2017;AUD;0.7437
18/05/2017;AUD;0.7441
17/05/2017;AUD;0.7404
16/05/2017;AUD;0.7412
15/05/2017;AUD;0.7443
14/05/2017;AUD;0.7383
13/05/2017;AUD;0.7383
12/05/2017;AUD;0.7383
11/05/2017;AUD;0.7369
10/05/2017;AUD;0.7383
09/05/2017;AUD;0.7352
08/05/2017;AUD;0.7395
07/05/2017;AUD;0.739
06/05/2017;AUD;0.739
05/05/2017;AUD;0.739
04/05/2017;AUD;0.7397
03/05/2017;AUD;0.7471
02/05/2017;AUD;0.7518
01/05/2017;AUD;0.7471
30/04/2017;AUD;0.7471
29/04/2017;AUD;0.7471
28/04/2017;AUD;0.7471
27/04/2017;AUD;0.7465
26/04/2017;AUD;0.7482
25/04/2017;AUD;0.7535
24/04/2017;AUD;0.757
23/04/2017;AUD;0.7524
22/04/2017;AUD;0.7524
21/04/2017;AUD;0.7524
20/04/2017;AUD;0.7526
19/04/2017;AUD;0.7524
18/04/2017;AUD;0.7546
17/04/2017;AUD;0.7578
16/04/2017;AUD;0.7578
15/04/2017;AUD;0.7578
14/04/2017;AUD;0.7578
13/04/2017;AUD;0.7578
12/04/2017;AUD;0.7488
11/04/2017;AUD;0.7509
10/04/2017;AUD;0.7492
09/04/2017;AUD;0.7527
08/04/2017;AUD;0.7527
07/04/2017;AUD;0.7527
06/04/2017;AUD;0.7563
05/04/2017;AUD;0.7581
04/04/2017;AUD;0.7549
03/04/2017;AUD;0.7608
02/04/2017;AUD;0.7646
01/04/2017;AUD;0.7646
31/03/2017;AUD;0.7646
30/03/2017;AUD;0.7676
29/03/2017;AUD;0.7644
28/03/2017;AUD;0.7604
27/03/2017;AUD;0.7636
26/03/2017;AUD;0.7619
25/03/2017;AUD;0.7619
24/03/2017;AUD;0.7619
23/03/2017;AUD;0.7632
22/03/2017;AUD;0.7672
21/03/2017;AUD;0.7733
20/03/2017;AUD;0.7723
19/03/2017;AUD;0.7702
18/03/2017;AUD;0.7702
17/03/2017;AUD;0.7702
16/03/2017;AUD;0.7692
15/03/2017;AUD;0.7591
14/03/2017;AUD;0.7554
13/03/2017;AUD;0.7574
12/03/2017;AUD;0.7525
11/03/2017;AUD;0.7525
10/03/2017;AUD;0.7525
09/03/2017;AUD;0.7513
08/03/2017;AUD;0.7557
07/03/2017;AUD;0.7598
06/03/2017;AUD;0.76
05/03/2017;AUD;0.757
04/03/2017;AUD;0.757
03/03/2017;AUD;0.757
02/03/2017;AUD;0.7597
01/03/2017;AUD;0.7659
28/02/2017;AUD;0.7675
27/02/2017;AUD;0.7674
26/02/2017;AUD;0.7679
25/02/2017;AUD;0.7679
24/02/2017;AUD;0.7679
23/02/2017;AUD;0.7723
22/02/2017;AUD;0.768
21/02/2017;AUD;0.7657
20/02/2017;AUD;0.7673
19/02/2017;AUD;0.7666
18/02/2017;AUD;0.7666
17/02/2017;AUD;0.7666
16/02/2017;AUD;0.7714
15/02/2017;AUD;0.767
14/02/2017;AUD;0.7691
13/02/2017;AUD;0.7665
12/02/2017;AUD;0.7644
11/02/2017;AUD;0.7644
10/02/2017;AUD;0.7644
09/02/2017;AUD;0.7656
08/02/2017;AUD;0.764
07/02/2017;AUD;0.7617
06/02/2017;AUD;0.7648
05/02/2017;AUD;0.7641
04/02/2017;AUD;0.7641
03/02/2017;AUD;0.7641
02/02/2017;AUD;0.7687
01/02/2017;AUD;0.7585
31/01/2017;AUD;0.7575
30/01/2017;AUD;0.7534
29/01/2017;AUD;0.7538
28/01/2017;AUD;0.7538
27/01/2017;AUD;0.7538
26/01/2017;AUD;0.7533
25/01/2017;AUD;0.7559
24/01/2017;AUD;0.757
23/01/2017;AUD;0.7569
22/01/2017;AUD;0.7532
21/01/2017;AUD;0.7532
20/01/2017;AUD;0.7532
19/01/2017;AUD;0.7559
18/01/2017;AUD;0.7548
17/01/2017;AUD;0.7544
16/01/2017;AUD;0.7475
15/01/2017;AUD;0.7495
14/01/2017;AUD;0.7495
13/01/2017;AUD;0.7495
12/01/2017;AUD;0.7518
11/01/2017;AUD;0.7375
10/01/2017;AUD;0.7338
09/01/2017;AUD;0.7325
08/01/2017;AUD;0.7337
07/01/2017;AUD;0.7337
06/01/2017;AUD;0.7337
05/01/2017;AUD;0.7292
04/01/2017;AUD;0.7262
03/01/2017;AUD;0.7218
02/01/2017;AUD;0.7181
01/01/2017;AUD;0.7222
31/12/2016;AUD;0.7222
30/12/2016;AUD;0.7222
29/12/2016;AUD;0.7206
28/12/2016;AUD;0.7177
27/12/2016;AUD;0.7188
26/12/2016;AUD;0.7171
25/12/2016;AUD;0.7171
24/12/2016;AUD;0.7171
23/12/2016;AUD;0.7171
22/12/2016;AUD;0.7218
21/12/2016;AUD;0.7266
20/12/2016;AUD;0.7237
19/12/2016;AUD;0.7262
18/12/2016;AUD;0.7331
17/12/2016;AUD;0.7331
16/12/2016;AUD;0.7331
15/12/2016;AUD;0.7385
14/12/2016;AUD;0.7508
13/12/2016;AUD;0.7496
12/12/2016;AUD;0.7476
11/12/2016;AUD;0.7467
10/12/2016;AUD;0.7467
09/12/2016;AUD;0.7467
08/12/2016;AUD;0.747
07/12/2016;AUD;0.7447
06/12/2016;AUD;0.7457
05/12/2016;AUD;0.7437
04/12/2016;AUD;0.7425
03/12/2016;AUD;0.7425
02/12/2016;AUD;0.7425
01/12/2016;AUD;0.7391
30/11/2016;AUD;0.7442
29/11/2016;AUD;0.7443
28/11/2016;AUD;0.7459
27/11/2016;AUD;0.7443
26/11/2016;AUD;0.7443
25/11/2016;AUD;0.7443
24/11/2016;AUD;0.739
23/11/2016;AUD;0.7417
22/11/2016;AUD;0.7398
21/11/2016;AUD;0.737
20/11/2016;AUD;0.7394
19/11/2016;AUD;0.7394
18/11/2016;AUD;0.7394
17/11/2016;AUD;0.7464
16/11/2016;AUD;0.7467
15/11/2016;AUD;0.756
14/11/2016;AUD;0.7549
13/11/2016;AUD;0.7605
12/11/2016;AUD;0.7605
11/11/2016;AUD;0.7605
10/11/2016;AUD;0.76
09/11/2016;AUD;0.7688
08/11/2016;AUD;0.7702
07/11/2016;AUD;0.7684
06/11/2016;AUD;0.7683
05/11/2016;AUD;0.7683
04/11/2016;AUD;0.7683
03/11/2016;AUD;0.7665
02/11/2016;AUD;0.7663
01/11/2016;AUD;0.7688
31/10/2016;AUD;0.7603
30/10/2016;AUD;0.7572
29/10/2016;AUD;0.7572
28/10/2016;AUD;0.7572
27/10/2016;AUD;0.762
26/10/2016;AUD;0.7683
25/10/2016;AUD;0.7641
24/10/2016;AUD;0.7626
23/10/2016;AUD;0.763
22/10/2016;AUD;0.763
21/10/2016;AUD;0.763
20/10/2016;AUD;0.7671
19/10/2016;AUD;0.7679
18/10/2016;AUD;0.767
17/10/2016;AUD;0.7616
16/10/2016;AUD;0.7629
15/10/2016;AUD;0.7629
14/10/2016;AUD;0.7629
13/10/2016;AUD;0.7558
12/10/2016;AUD;0.7572
11/10/2016;AUD;0.7548
10/10/2016;AUD;0.7597
09/10/2016;AUD;0.758
08/10/2016;AUD;0.758
07/10/2016;AUD;0.758
06/10/2016;AUD;0.7577
05/10/2016;AUD;0.7615
04/10/2016;AUD;0.7663
03/10/2016;AUD;0.7676
02/10/2016;AUD;0.7615
01/10/2016;AUD;0.7615
30/09/2016;AUD;0.7615
29/09/2016;AUD;0.7664
28/09/2016;AUD;0.7669
27/09/2016;AUD;0.7653
26/09/2016;AUD;0.7635
25/09/2016;AUD;0.7636
24/09/2016;AUD;0.7636
23/09/2016;AUD;0.7636
22/09/2016;AUD;0.7658
21/09/2016;AUD;0.7603
20/09/2016;AUD;0.7551
19/09/2016;AUD;0.7548
18/09/2016;AUD;0.751
17/09/2016;AUD;0.751
16/09/2016;AUD;0.751
15/09/2016;AUD;0.7484
14/09/2016;AUD;0.7468
13/09/2016;AUD;0.7529
12/09/2016;AUD;0.7519
11/09/2016;AUD;0.7595
10/09/2016;AUD;0.7595
09/09/2016;AUD;0.7595
08/09/2016;AUD;0.772
07/09/2016;AUD;0.7677
06/09/2016;AUD;0.763
05/09/2016;AUD;0.7591
04/09/2016;AUD;0.7558
03/09/2016;AUD;0.7558
02/09/2016;AUD;0.7558
01/09/2016;AUD;0.7531
31/08/2016;AUD;0.7519
30/08/2016;AUD;0.7553
29/08/2016;AUD;0.7552
28/08/2016;AUD;0.7643
27/08/2016;AUD;0.7643
26/08/2016;AUD;0.7643
25/08/2016;AUD;0.7608
24/08/2016;AUD;0.7623
23/08/2016;AUD;0.765
22/08/2016;AUD;0.761
21/08/2016;AUD;0.7613
20/08/2016;AUD;0.7613
19/08/2016;AUD;0.7613
18/08/2016;AUD;0.7667
17/08/2016;AUD;0.7629
16/08/2016;AUD;0.7735
15/08/2016;AUD;0.767
14/08/2016;AUD;0.7677
13/08/2016;AUD;0.7677
12/08/2016;AUD;0.7677
11/08/2016;AUD;0.7713
10/08/2016;AUD;0.774
09/08/2016;AUD;0.766
08/08/2016;AUD;0.7636
07/08/2016;AUD;0.7658
06/08/2016;AUD;0.7658
05/08/2016;AUD;0.7658
04/08/2016;AUD;0.7625
03/08/2016;AUD;0.7593
02/08/2016;AUD;0.7605
01/08/2016;AUD;0.7568
31/07/2016;AUD;0.7518
30/07/2016;AUD;0.7518
29/07/2016;AUD;0.7518
28/07/2016;AUD;0.7526
27/07/2016;AUD;0.7469
26/07/2016;AUD;0.7533
25/07/2016;AUD;0.7488
24/07/2016;AUD;0.7484
23/07/2016;AUD;0.7484
22/07/2016;AUD;0.7484
21/07/2016;AUD;0.7488
20/07/2016;AUD;0.7486
19/07/2016;AUD;0.7493
18/07/2016;AUD;0.7593
17/07/2016;AUD;0.7654
16/07/2016;AUD;0.7654
15/07/2016;AUD;0.7654
14/07/2016;AUD;0.7648
13/07/2016;AUD;0.7627
12/07/2016;AUD;0.7633
11/07/2016;AUD;0.7559
10/07/2016;AUD;0.7515
09/07/2016;AUD;0.7515
08/07/2016;AUD;0.7515
07/07/2016;AUD;0.7518
06/07/2016;AUD;0.7473
05/07/2016;AUD;0.748
04/07/2016;AUD;0.753
03/07/2016;AUD;0.7481
02/07/2016;AUD;0.7481
01/07/2016;AUD;0.7481
30/06/2016;AUD;0.7437
29/06/2016;AUD;0.7437
28/06/2016;AUD;0.739
27/06/2016;AUD;0.7403
26/06/2016;AUD;0.7422
25/06/2016;AUD;0.7422
24/06/2016;AUD;0.7422
23/06/2016;AUD;0.7562
22/06/2016;AUD;0.7505
21/06/2016;AUD;0.7506
20/06/2016;AUD;0.7461
19/06/2016;AUD;0.7387
18/06/2016;AUD;0.7387
17/06/2016;AUD;0.7387
16/06/2016;AUD;0.7346
15/06/2016;AUD;0.7394
14/06/2016;AUD;0.7348
13/06/2016;AUD;0.74
12/06/2016;AUD;0.7401
11/06/2016;AUD;0.7401
10/06/2016;AUD;0.7401
09/06/2016;AUD;0.7438
08/06/2016;AUD;0.7472
07/06/2016;AUD;0.7436
06/06/2016;AUD;0.7361
05/06/2016;AUD;0.7244
04/06/2016;AUD;0.7244
03/06/2016;AUD;0.7244
02/06/2016;AUD;0.7211
01/06/2016;AUD;0.727
31/05/2016;AUD;0.7259
30/05/2016;AUD;0.7185
29/05/2016;AUD;0.7213
28/05/2016;AUD;0.7213
27/05/2016;AUD;0.7213
26/05/2016;AUD;0.7214
25/05/2016;AUD;0.7203
24/05/2016;AUD;0.716
23/05/2016;AUD;0.7216
22/05/2016;AUD;0.7229
21/05/2016;AUD;0.7229
20/05/2016;AUD;0.7229
19/05/2016;AUD;0.7195
18/05/2016;AUD;0.7267
17/05/2016;AUD;0.7322
16/05/2016;AUD;0.7294
15/05/2016;AUD;0.7284
14/05/2016;AUD;0.7284
13/05/2016;AUD;0.7284
12/05/2016;AUD;0.7328
11/05/2016;AUD;0.7373
10/05/2016;AUD;0.7345
09/05/2016;AUD;0.7331
08/05/2016;AUD;0.7372
07/05/2016;AUD;0.7372
06/05/2016;AUD;0.7372
05/05/2016;AUD;0.7493
04/05/2016;AUD;0.7481
03/05/2016;AUD;0.756
02/05/2016;AUD;0.7649
01/05/2016;AUD;0.7628
30/04/2016;AUD;0.7628
29/04/2016;AUD;0.7628
28/04/2016;AUD;0.762
27/04/2016;AUD;0.7594
26/04/2016;AUD;0.7731
25/04/2016;AUD;0.7722
24/04/2016;AUD;0.773
23/04/2016;AUD;0.773
22/04/2016;AUD;0.773
21/04/2016;AUD;0.7833
20/04/2016;AUD;0.7817
19/04/2016;AUD;0.7797
18/04/2016;AUD;0.7699
17/04/2016;AUD;0.7703
16/04/2016;AUD;0.7703
15/04/2016;AUD;0.7703
14/04/2016;AUD;0.7702
13/04/2016;AUD;0.765
12/04/2016;AUD;0.7658
11/04/2016;AUD;0.7563
10/04/2016;AUD;0.753
09/04/2016;AUD;0.753
08/04/2016;AUD;0.753
07/04/2016;AUD;0.753
06/04/2016;AUD;0.7543
05/04/2016;AUD;0.7535
04/04/2016;AUD;0.7629
03/04/2016;AUD;0.7681
02/04/2016;AUD;0.7681
01/04/2016;AUD;0.7681
31/03/2016;AUD;0.7689
30/03/2016;AUD;0.7669
29/03/2016;AUD;0.7512
28/03/2016;AUD;0.7507
27/03/2016;AUD;0.7507
26/03/2016;AUD;0.7507
25/03/2016;AUD;0.7507
24/03/2016;AUD;0.7507
23/03/2016;AUD;0.7558
22/03/2016;AUD;0.7601
21/03/2016;AUD;0.7606
20/03/2016;AUD;0.7619
19/03/2016;AUD;0.7619
18/03/2016;AUD;0.7619
17/03/2016;AUD;0.7628
16/03/2016;AUD;0.742
15/03/2016;AUD;0.7467
14/03/2016;AUD;0.7536
13/03/2016;AUD;0.751
12/03/2016;AUD;0.751
11/03/2016;AUD;0.751
10/03/2016;AUD;0.7476
09/03/2016;AUD;0.749
08/03/2016;AUD;0.7454
07/03/2016;AUD;0.7413
06/03/2016;AUD;0.7383
05/03/2016;AUD;0.7383
04/03/2016;AUD;0.7383
03/03/2016;AUD;0.734
02/03/2016;AUD;0.7233
01/03/2016;AUD;0.7155
29/02/2016;AUD;0.7135
28/02/2016;AUD;0.7205
27/02/2016;AUD;0.7205
26/02/2016;AUD;0.7205
25/02/2016;AUD;0.7211
24/02/2016;AUD;0.7168
23/02/2016;AUD;0.7237
22/02/2016;AUD;0.7196
21/02/2016;AUD;0.7111
20/02/2016;AUD;0.7111
19/02/2016;AUD;0.7111
18/02/2016;AUD;0.7153
17/02/2016;AUD;0.7125
16/02/2016;AUD;0.7155
15/02/2016;AUD;0.7156
14/02/2016;AUD;0.7091
13/02/2016;AUD;0.7091
12/02/2016;AUD;0.7091
11/02/2016;AUD;0.7084
10/02/2016;AUD;0.7103
09/02/2016;AUD;0.6986
08/02/2016;AUD;0.7059
07/02/2016;AUD;0.7189
06/02/2016;AUD;0.7189
05/02/2016;AUD;0.7189
04/02/2016;AUD;0.7208
03/02/2016;AUD;0.7061
02/02/2016;AUD;0.7056
01/02/2016;AUD;0.7078
31/01/2016;AUD;0.7096
30/01/2016;AUD;0.7096
29/01/2016;AUD;0.7096
28/01/2016;AUD;0.7071
27/01/2016;AUD;0.7042
26/01/2016;AUD;0.6969
25/01/2016;AUD;0.6979
24/01/2016;AUD;0.7027
23/01/2016;AUD;0.7027
22/01/2016;AUD;0.7027
21/01/2016;AUD;0.6914
20/01/2016;AUD;0.6853
19/01/2016;AUD;0.6934
18/01/2016;AUD;0.6889
17/01/2016;AUD;0.6866
16/01/2016;AUD;0.6866
15/01/2016;AUD;0.6866
14/01/2016;AUD;0.694
13/01/2016;AUD;0.7017
12/01/2016;AUD;0.7009
11/01/2016;AUD;0.7017
10/01/2016;AUD;0.7009
09/01/2016;AUD;0.7009
08/01/2016;AUD;0.7009
07/01/2016;AUD;0.6989
06/01/2016;AUD;0.7073
05/01/2016;AUD;0.7173
04/01/2016;AUD;0.7192
03/01/2016;AUD;0.7308
02/01/2016;AUD;0.7308
01/01/2016;AUD;0.7308
31/12/2015;AUD;0.7308
30/12/2015;AUD;0.7289
29/12/2015;AUD;0.7274
28/12/2015;AUD;0.7265
27/12/2015;AUD;0.7262
26/12/2015;AUD;0.7262
25/12/2015;AUD;0.7262
24/12/2015;AUD;0.7262
23/12/2015;AUD;0.7222
22/12/2015;AUD;0.7249
21/12/2015;AUD;0.7166
20/12/2015;AUD;0.7126
19/12/2015;AUD;0.7126
18/12/2015;AUD;0.7126
17/12/2015;AUD;0.7181
16/12/2015;AUD;0.7199
15/12/2015;AUD;0.723
14/12/2015;AUD;0.7211
13/12/2015;AUD;0.7213
12/12/2015;AUD;0.7213
11/12/2015;AUD;0.7213
10/12/2015;AUD;0.7295
09/12/2015;AUD;0.7207
08/12/2015;AUD;0.7202
07/12/2015;AUD;0.7279
06/12/2015;AUD;0.7317
05/12/2015;AUD;0.7317
04/12/2015;AUD;0.7317
03/12/2015;AUD;0.7334
02/12/2015;AUD;0.7324
01/12/2015;AUD;0.729
30/11/2015;AUD;0.7211
29/11/2015;AUD;0.7203
28/11/2015;AUD;0.7203
27/11/2015;AUD;0.7203
26/11/2015;AUD;0.7226
25/11/2015;AUD;0.725
24/11/2015;AUD;0.7215
23/11/2015;AUD;0.7187
22/11/2015;AUD;0.7209
21/11/2015;AUD;0.7209
20/11/2015;AUD;0.7209
19/11/2015;AUD;0.716
18/11/2015;AUD;0.7097
17/11/2015;AUD;0.7132
16/11/2015;AUD;0.7097
15/11/2015;AUD;0.7139
14/11/2015;AUD;0.7139
14/11/2020;USD;1
13/11/2020;USD;1
12/11/2020;USD;1
11/11/2020;USD;1
10/11/2020;USD;1
09/11/2020;USD;1
08/11/2020;USD;1
07/11/2020;USD;1
06/11/2020;USD;1
05/11/2020;USD;1
04/11/2020;USD;1
03/11/2020;USD;1
02/11/2020;USD;1
01/11/2020;USD;1
31/10/2020;USD;1
30/10/2020;USD;1
29/10/2020;USD;1
28/10/2020;USD;1
27/10/2020;USD;1
26/10/2020;USD;1
25/10/2020;USD;1
24/10/2020;USD;1
23/10/2020;USD;1
22/10/2020;USD;1
21/10/2020;USD;1
20/10/2020;USD;1
19/10/2020;USD;1
18/10/2020;USD;1
17/10/2020;USD;1
16/10/2020;USD;1
15/10/2020;USD;1
14/10/2020;USD;1
13/10/2020;USD;1
12/10/2020;USD;1
11/10/2020;USD;1
10/10/2020;USD;1
09/10/2020;USD;1
08/10/2020;USD;1
07/10/2020;USD;1
06/10/2020;USD;1
05/10/2020;USD;1
04/10/2020;USD;1
03/10/2020;USD;1
02/10/2020;USD;1
01/10/2020;USD;1
30/09/2020;USD;1
29/09/2020;USD;1
28/09/2020;USD;1
27/09/2020;USD;1
26/09/2020;USD;1
25/09/2020;USD;1
24/09/2020;USD;1
23/09/2020;USD;1
22/09/2020;USD;1
21/09/2020;USD;1
20/09/2020;USD;1
19/09/2020;USD;1
18/09/2020;USD;1
17/09/2020;USD;1
16/09/2020;USD;1
15/09/2020;USD;1
14/09/2020;USD;1
13/09/2020;USD;1
12/09/2020;USD;1
11/09/2020;USD;1
10/09/2020;USD;1
09/09/2020;USD;1
08/09/2020;USD;1
07/09/2020;USD;1
06/09/2020;USD;1
05/09/2020;USD;1
04/09/2020;USD;1
03/09/2020;USD;1
02/09/2020;USD;1
01/09/2020;USD;1
31/08/2020;USD;1
30/08/2020;USD;1
29/08/2020;USD;1
28/08/2020;USD;1
27/08/2020;USD;1
26/08/2020;USD;1
25/08/2020;USD;1
24/08/2020;USD;1
23/08/2020;USD;1
22/08/2020;USD;1
21/08/2020;USD;1
20/08/2020;USD;1
19/08/2020;USD;1
18/08/2020;USD;1
17/08/2020;USD;1
16/08/2020;USD;1
15/08/2020;USD;1
14/08/2020;USD;1
13/08/2020;USD;1
12/08/2020;USD;1
11/08/2020;USD;1
10/08/2020;USD;1
09/08/2020;USD;1
08/08/2020;USD;1
07/08/2020;USD;1
06/08/2020;USD;1
05/08/2020;USD;1
04/08/2020;USD;1
03/08/2020;USD;1
02/08/2020;USD;1
01/08/2020;USD;1
31/07/2020;USD;1
30/07/2020;USD;1
29/07/2020;USD;1
